trip_id,date,time,route_id,route_name,transport_type,vehicle_id,source_stop,destination_stop,distance_km,vehicle_capacity,passenger_count,ticket_price,revenue,delay_minutes,travel_time_mins,status
TRIP-10903,2024-01-26,13:00:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W306,Westside Mall Circle,South Harbor Port Gate,14.2,60,30,25.0,750.0,0,38,On-Time
TRIP-10904,2024-01-26,18:10:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W305,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,29,63,Major Delay
TRIP-10905,2024-01-26,21:30:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,34,25.0,850.0,0,38,On-Time
TRIP-10906,2024-01-26,06:30:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U407,State University North Gate,City Commercial Center,11.0,60,17,20.0,340.0,0,32,On-Time
TRIP-10907,2024-01-26,16:40:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,56,20.0,1120.0,0,32,On-Time
TRIP-10908,2024-01-26,18:10:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U406,State University North Gate,City Commercial Center,11.0,60,64,20.0,1280.0,0,32,On-Time
TRIP-10909,2024-01-26,19:50:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,64,20.0,1280.0,0,32,On-Time
TRIP-10910,2024-01-26,06:40:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,70,45.0,3150.0,3,37,On-Time
TRIP-10911,2024-01-26,09:40:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,345,45.0,15525.0,0,35,On-Time
TRIP-10912,2024-01-26,10:40:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,263,45.0,11835.0,3,36,On-Time
TRIP-10913,2024-01-26,12:20:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,226,45.0,10170.0,0,35,On-Time
TRIP-10914,2024-01-26,16:10:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,232,45.0,10440.0,0,35,On-Time
TRIP-10915,2024-01-26,22:45:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,82,45.0,3690.0,0,35,On-Time
TRIP-10916,2024-01-26,06:50:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,74,40.0,2960.0,5,33,Moderate Delay
TRIP-10917,2024-01-26,13:45:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,175,40.0,7000.0,4,33,Moderate Delay
TRIP-10918,2024-01-26,18:20:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,0,30,On-Time
TRIP-10919,2024-01-26,19:20:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,8,34,Moderate Delay
TRIP-10920,2024-01-26,16:20:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,670,25.0,16750.0,0,55,On-Time
TRIP-10921,2024-01-26,18:00:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-506,Coastal Harbor Junction,Old City Main Junction,38.0,750,810,25.0,20250.0,14,67,Moderate Delay
TRIP-10922,2024-01-26,06:45:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,234,30.0,7020.0,0,65,On-Time
TRIP-10923,2024-01-26,07:00:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-604,Northern Industrial Zone,South Terminal Intermodal,42.5,750,355,30.0,10650.0,0,65,On-Time
TRIP-10924,2024-01-26,10:15:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,651,30.0,19530.0,0,65,On-Time
TRIP-10925,2024-01-26,14:40:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,536,30.0,16080.0,0,65,On-Time
TRIP-10926,2024-01-26,10:30:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,77,35.0,2695.0,35,60,Major Delay
TRIP-10927,2024-01-26,15:50:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-05,East Ring Hub,West Ring Hub,18.0,85,50,35.0,1750.0,3,33,On-Time
TRIP-10928,2024-01-26,17:15:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,0,32,On-Time
TRIP-10929,2024-01-26,19:50:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,0,32,On-Time
TRIP-10930,2024-01-26,20:15:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,62,35.0,2170.0,5,34,Moderate Delay
TRIP-10931,2024-01-27,14:20:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,27,30.0,810.0,0,45,On-Time
TRIP-10932,2024-01-27,15:20:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,32,30.0,960.0,0,45,On-Time
TRIP-10933,2024-01-27,16:10:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,35,30.0,1050.0,0,45,On-Time
TRIP-10934,2024-01-27,20:15:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E108,Central Railway Station,Cyber City Tech Park,16.5,60,29,30.0,870.0,0,45,On-Time
TRIP-10935,2024-01-27,22:30:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,12,30.0,360.0,10,53,Moderate Delay
TRIP-10936,2024-01-27,06:30:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,11,90.0,990.0,0,60,On-Time
TRIP-10937,2024-01-27,10:10:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,31,90.0,2790.0,29,75,Major Delay
TRIP-10938,2024-01-27,12:15:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,25,90.0,2250.0,0,60,On-Time
TRIP-10939,2024-01-27,18:10:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,46,90.0,4140.0,23,79,Major Delay
TRIP-10940,2024-01-27,19:40:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,44,90.0,3960.0,35,83,Major Delay
TRIP-10941,2024-01-27,07:45:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W301,Westside Mall Circle,South Harbor Port Gate,14.2,60,24,25.0,600.0,0,38,On-Time
TRIP-10942,2024-01-27,14:40:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W308,Westside Mall Circle,South Harbor Port Gate,14.2,60,28,25.0,700.0,0,38,On-Time
TRIP-10943,2024-01-27,18:10:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,54,25.0,1350.0,34,59,Major Delay
TRIP-10944,2024-01-27,19:30:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W301,Westside Mall Circle,South Harbor Port Gate,14.2,60,47,25.0,1175.0,7,43,Moderate Delay
TRIP-10945,2024-01-27,07:30:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,21,20.0,420.0,9,36,Moderate Delay
TRIP-10946,2024-01-27,09:15:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,61,20.0,1220.0,30,57,Major Delay
TRIP-10947,2024-01-27,12:40:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U406,State University North Gate,City Commercial Center,11.0,60,29,20.0,580.0,0,32,On-Time
TRIP-10948,2024-01-27,13:15:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,22,20.0,440.0,0,32,On-Time
TRIP-10949,2024-01-27,19:45:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,37,20.0,740.0,14,42,Moderate Delay
TRIP-10950,2024-01-27,10:45:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,187,45.0,8415.0,4,37,Moderate Delay
TRIP-10951,2024-01-27,11:20:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,135,45.0,6075.0,0,35,On-Time
TRIP-10952,2024-01-27,15:20:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,149,45.0,6705.0,0,35,On-Time
TRIP-10953,2024-01-27,18:10:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-08,North Ridge Terminal,Tech Valley Central,24.5,320,344,45.0,15480.0,0,35,On-Time
TRIP-10954,2024-01-27,19:50:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,288,45.0,12960.0,0,35,On-Time
TRIP-10955,2024-01-27,21:45:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-08,North Ridge Terminal,Tech Valley Central,24.5,320,109,45.0,4905.0,7,41,Moderate Delay
TRIP-10956,2024-01-27,07:50:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-06,East Suburb Terminal,Financial District Hub,21.0,320,136,40.0,5440.0,0,30,On-Time
TRIP-10957,2024-01-27,12:10:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,166,40.0,6640.0,0,30,On-Time
TRIP-10958,2024-01-27,13:40:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,145,40.0,5800.0,5,33,Moderate Delay
TRIP-10959,2024-01-27,14:40:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,128,40.0,5120.0,6,35,Moderate Delay
TRIP-10960,2024-01-27,15:15:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-06,East Suburb Terminal,Financial District Hub,21.0,320,176,40.0,7040.0,0,30,On-Time
TRIP-10961,2024-01-27,20:50:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,198,40.0,7920.0,0,30,On-Time
TRIP-10962,2024-01-27,11:15:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,301,25.0,7525.0,0,55,On-Time
TRIP-10963,2024-01-27,12:20:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,345,25.0,8625.0,0,55,On-Time
TRIP-10964,2024-01-27,11:00:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,335,30.0,10050.0,4,67,Moderate Delay
TRIP-10965,2024-01-27,19:50:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-607,Northern Industrial Zone,South Terminal Intermodal,42.5,750,707,30.0,21210.0,0,65,On-Time
TRIP-10966,2024-01-27,22:30:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,192,30.0,5760.0,0,65,On-Time
TRIP-10967,2024-01-27,07:10:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,37,35.0,1295.0,0,32,On-Time
TRIP-10968,2024-01-27,13:00:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,31,35.0,1085.0,4,35,Moderate Delay
TRIP-10969,2024-01-27,18:30:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,87,35.0,3045.0,10,37,Moderate Delay
TRIP-10970,2024-01-27,20:40:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,42,35.0,1470.0,7,37,Moderate Delay
TRIP-10971,2024-01-27,21:20:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,29,35.0,1015.0,0,32,On-Time
TRIP-10972,2024-01-28,09:15:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E107,Central Railway Station,Cyber City Tech Park,16.5,60,60,30.0,1800.0,31,65,Major Delay
TRIP-10973,2024-01-28,16:50:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E109,Central Railway Station,Cyber City Tech Park,16.5,60,43,30.0,1290.0,0,45,On-Time
TRIP-10974,2024-01-28,17:10:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E107,Central Railway Station,Cyber City Tech Park,16.5,60,47,30.0,1410.0,14,54,Moderate Delay
TRIP-10975,2024-01-28,19:00:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,54,30.0,1620.0,22,59,Major Delay
TRIP-10976,2024-01-28,20:30:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E110,Central Railway Station,Cyber City Tech Park,16.5,60,41,30.0,1230.0,5,49,Moderate Delay
TRIP-10977,2024-01-28,16:20:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,33,90.0,2970.0,0,60,On-Time
TRIP-10978,2024-01-28,18:20:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,38,90.0,3420.0,0,60,On-Time
TRIP-10979,2024-01-28,20:30:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,24,90.0,2160.0,0,60,On-Time
TRIP-10980,2024-01-28,06:30:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W305,Westside Mall Circle,South Harbor Port Gate,14.2,60,14,25.0,350.0,1,38,On-Time
TRIP-10981,2024-01-28,09:40:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W305,Westside Mall Circle,South Harbor Port Gate,14.2,60,44,25.0,1100.0,0,38,On-Time
TRIP-10982,2024-01-28,14:00:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,25,25.0,625.0,10,45,Moderate Delay
TRIP-10983,2024-01-28,10:15:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,42,20.0,840.0,24,48,Major Delay
TRIP-10984,2024-01-28,13:40:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,21,20.0,420.0,0,32,On-Time
TRIP-10985,2024-01-28,16:10:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U406,State University North Gate,City Commercial Center,11.0,60,36,20.0,720.0,4,34,Moderate Delay
TRIP-10986,2024-01-28,17:45:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,58,20.0,1160.0,0,32,On-Time
TRIP-10987,2024-01-28,20:50:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,40,20.0,800.0,3,34,On-Time
TRIP-10988,2024-01-28,09:50:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,234,45.0,10530.0,6,40,Moderate Delay
TRIP-10989,2024-01-28,17:45:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-03,North Ridge Terminal,Tech Valley Central,24.5,320,229,45.0,10305.0,0,35,On-Time
TRIP-10990,2024-01-28,21:10:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,107,45.0,4815.0,0,35,On-Time
TRIP-10991,2024-01-28,22:15:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-05,North Ridge Terminal,Tech Valley Central,24.5,320,80,45.0,3600.0,0,35,On-Time
TRIP-10992,2024-01-28,11:00:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-10,East Suburb Terminal,Financial District Hub,21.0,320,155,40.0,6200.0,1,30,On-Time
TRIP-10993,2024-01-28,12:30:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-10,East Suburb Terminal,Financial District Hub,21.0,320,167,40.0,6680.0,0,30,On-Time
TRIP-10994,2024-01-28,13:15:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,135,40.0,5400.0,0,30,On-Time
TRIP-10995,2024-01-28,17:15:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-07,East Suburb Terminal,Financial District Hub,21.0,320,225,40.0,9000.0,0,30,On-Time
TRIP-10996,2024-01-28,19:20:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,235,40.0,9400.0,8,36,Moderate Delay
TRIP-10997,2024-01-28,06:10:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,150,25.0,3750.0,0,55,On-Time
TRIP-10998,2024-01-28,15:20:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,380,25.0,9500.0,9,60,Moderate Delay
TRIP-10999,2024-01-28,12:50:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,378,30.0,11340.0,0,65,On-Time
TRIP-11000,2024-01-28,13:50:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,296,30.0,8880.0,1,65,On-Time
TRIP-11001,2024-01-28,19:45:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,494,30.0,14820.0,0,65,On-Time
TRIP-11002,2024-01-28,11:10:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,37,35.0,1295.0,0,32,On-Time
TRIP-11003,2024-01-28,14:15:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,41,35.0,1435.0,0,32,On-Time
TRIP-11004,2024-01-28,18:45:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,71,35.0,2485.0,0,32,On-Time
TRIP-11005,2024-01-29,13:45:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,30,30.0,900.0,0,45,On-Time
TRIP-11006,2024-01-29,21:50:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E110,Central Railway Station,Cyber City Tech Park,16.5,60,28,30.0,840.0,1,45,On-Time
TRIP-11007,2024-01-29,22:10:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E110,Central Railway Station,Cyber City Tech Park,16.5,60,19,30.0,570.0,0,45,On-Time
TRIP-11008,2024-01-29,08:20:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A209,International Airport Terminal 2,Downtown Central Terminal,28.0,50,51,90.0,4590.0,0,60,On-Time
TRIP-11009,2024-01-29,16:45:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,33,90.0,2970.0,0,60,On-Time
TRIP-11010,2024-01-29,19:15:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,43,90.0,3870.0,0,60,On-Time
TRIP-11011,2024-01-29,20:45:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,44,90.0,3960.0,9,65,Moderate Delay
TRIP-11012,2024-01-29,07:10:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,34,25.0,850.0,0,38,On-Time
TRIP-11013,2024-01-29,08:40:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W305,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,0,38,On-Time
TRIP-11014,2024-01-29,12:20:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W301,Westside Mall Circle,South Harbor Port Gate,14.2,60,33,25.0,825.0,0,38,On-Time
TRIP-11015,2024-01-29,15:15:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,42,25.0,1050.0,1,38,On-Time
TRIP-11016,2024-01-29,17:50:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,0,38,On-Time
TRIP-11017,2024-01-29,06:45:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,15,20.0,300.0,0,32,On-Time
TRIP-11018,2024-01-29,07:10:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,29,20.0,580.0,1,32,On-Time
TRIP-11019,2024-01-29,11:30:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,33,20.0,660.0,0,32,On-Time
TRIP-11020,2024-01-29,16:20:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,58,20.0,1160.0,8,38,Moderate Delay
TRIP-11021,2024-01-29,20:00:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,56,20.0,1120.0,0,32,On-Time
